GKD-c_11_n500_m50.txt,19484.462891,31
GKD-c_12_n500_m50.txt,19236.203125,26
GKD-c_13_n500_m50.txt,19260.166016,26
GKD-c_14_n500_m50.txt,19349.720703,31
GKD-c_15_n500_m50.txt,19289.783203,25
GKD-c_16_n500_m50.txt,19559.388672,25
GKD-c_17_n500_m50.txt,19207.982422,25
GKD-c_18_n500_m50.txt,19340.781250,23
GKD-c_19_n500_m50.txt,19367.046875,24
GKD-c_20_n500_m50.txt,19481.302734,25
