GKD-c_11_n500_m50.txt,18691.035156,1
GKD-c_12_n500_m50.txt,18255.271484,2
GKD-c_13_n500_m50.txt,18395.000000,4
GKD-c_14_n500_m50.txt,18484.314453,2
GKD-c_15_n500_m50.txt,18443.083984,2
GKD-c_16_n500_m50.txt,18879.496094,2
GKD-c_17_n500_m50.txt,18173.521484,1
GKD-c_18_n500_m50.txt,18611.535156,2
GKD-c_19_n500_m50.txt,18318.404297,1
GKD-c_20_n500_m50.txt,18267.853516,2
